"Activity","Position","X","Y","Z","curtime","curdate"
"Classification Data","Pocket","6.550736","-11.044789","-7.0870533","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.3328567","-8.966559","-5.7989335","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.3137026","-6.3280683","-5.854002","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.8452315","-3.8380225","-5.166845","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.7766047","-1.6496553","-3.2562137","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","9.792584","1.2306572","-1.637684","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","10.577906","1.7621863","-1.8172545","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","9.591465","1.9824595","-1.9273912","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.0128307","-0.19393626","-3.1221344","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","3.7350688","-1.7717633","-4.276175","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-0.8356019","-3.1772027","-5.044737","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.182798","-5.5020437","-4.225895","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-3.7614057","-6.8691745","-2.6720107","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-2.030345","-8.940222","-0.64166564","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.6488485","-11.947432","1.0654523","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","3.8547823","-16.01291","0.9505271","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.481302","-21.792688","1.063058","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","5.8683677","-28.281174","-1.5299416","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","2.6001825","-28.748058","-1.7502149","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-1.0462981","-28.01062","-1.2186859","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-3.9768906","-25.5517","-2.343995","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.206741","-21.8717","-1.0462981","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.3615355","-18.249163","-2.5594797","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.336058","-15.97939","-3.545921","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","9.478934","-15.476592","-1.7669748","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","9.718362","-14.734367","-0.45970076","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","10.139753","-14.463814","-0.6751855","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.316097","-14.020873","-2.2721667","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.76616794","-13.242734","-1.9058428","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.228289","-10.422278","-1.4820561","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-5.5307746","-7.6688623","-1.0223553","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-5.418244","-4.295329","-0.4166038","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.989669","-1.5443072","-0.18196489","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.271386","0.17478207","-0.6344828","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.230684","1.6305012","-1.2905141","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.922629","3.7494342","-1.0079896","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.7717896","4.1349125","-1.0486923","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-3.7949257","3.9840732","-1.4676905","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-2.466103","3.4525442","-2.281744","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-1.9034485","3.040729","-2.8587642","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-0.5985687","2.0279508","-2.4804688","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.31125572","-0.48124924","-2.343995","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.40463245","-1.7909175","-2.5187771","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.9601042","-4.5060253","-2.5283542","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","1.4174107","-7.168459","-4.381523","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","2.6097596","-8.980925","-6.9673395","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","2.6504622","-8.229122","-4.084633","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-5.7654138","-2.595394","7.3384523","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-9.28021","-2.5427198","7.9753294","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-7.3767605","-8.648121","8.363202","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-2.456526","-19.087158","7.82449","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","11.516461","-25.599586","8.839663","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","21.919586","-25.168617","2.343995","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","10.76466","-15.577152","-5.497255","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","2.142876","-13.678492","-5.375147","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-10.570724","-12.170099","-3.1987512","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-19.056034","-7.7478733","-0.031125572","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-16.932312","-5.5355635","-1.5754328","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-10.046377","-8.004061","0.57462597","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.5275736","-13.7263775","6.028784","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.40223816","-17.667355","6.409474","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.114978","-21.407211","6.488485","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","9.61062","-21.048069","3.8045027","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","10.067925","-18.771114","1.2761484","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","8.420665","-15.1820965","1.0798179","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.9202347","-12.024048","-0.409421","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.3408203","-12.138973","-1.8292259","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.7957325","-13.134992","-2.8563697","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","2.9689007","-13.060769","-4.922629","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","1.6448668","-13.448642","-4.989669","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","2.152453","-14.74155","-3.2705793","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","3.9768906","-15.431101","-6.220326","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","5.669643","-15.064777","-8.0375805","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.022408","-13.623424","-7.683228","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.9577627","-10.968173","-5.9186473","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.708758","-8.616995","-5.305713","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.5794673","-5.5283804","-6.167652","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.7694216","-2.4684973","-3.387899","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","8.523619","-0.82123625","-1.7550035","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","9.577099","1.1444633","-1.1277034","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","10.470163","1.960911","-1.8651401","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","9.361614","1.498816","-1.2665714","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.576266","-0.30167863","-1.5850099","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-0.9792584","-2.8635526","-4.2019525","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.1029801","-3.8667538","-4.6640472","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.9409764","-5.1189594","-4.0463243","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.232271","-7.257047","-0.90024734","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-1.5634614","-9.656111","0.81165916","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","0.82123625","-12.256292","1.7214836","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","2.423006","-16.405571","-1.4054393","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","3.3591676","-19.448694","-2.4493432","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","3.3064935","-24.323439","-1.9489397","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","1.3791022","-26.365755","-2.3775148","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","0.38547826","-26.753626","-1.7669748","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-1.185166","-25.578037","0.44772938","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","1.3958622","-22.22366","-0.035914123","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.478101","-20.55006","-1.0774237","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","9.531608","-19.369682","-3.0000262","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","10.707197","-17.897203","-3.2633965","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","9.7135725","-16.716827","-2.5546913","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","6.63693","-14.964217","-2.7414446","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-0.15083931","-11.921094","-2.6289136","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-2.17879","-10.029617","-1.9441512","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.8978794","-8.075889","-1.7933118","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-4.7358756","-6.23948","-1.1731946","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-4.565882","-4.932206","-0.86912173","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.7063375","-3.0239692","-1.1396748","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.0622776","0.91700727","-1.7047237","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.493247","2.971295","-2.0973847","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-4.0894213","4.6712303","-1.6185298","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.172414","4.517997","-1.2138973","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-1.541913","3.3926873","-1.5921928","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-0.8379962","2.1309047","-2.1093562","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-0.5913859","-0.009577099","-2.5642684","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-0.48124924","-1.3048798","-2.3487835","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-0.14605077","-3.4525442","-1.4006507","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","0.5458947","-7.1109962","-2.205127","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","1.2809371","-10.173274","-4.7191157","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","4.06069","-11.842083","-6.1269493","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","2.0494993","-5.62894","3.7446458","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.0335462","-0.6249057","8.801354","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-10.369604","4.410254","10.40073","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-12.423892","3.0742488","-2.1835787","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-17.84453","-4.867561","-4.3671575","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-3.553104","-18.579573","10.096657","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","23.98824","-32.17666","7.355212","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","22.889267","-32.79438","-0.13647367","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","9.014444","-23.80388","-7.362395","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","2.9497466","-14.171713","-8.083072","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-6.193989","-8.063917","3.5938065","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-12.392766","-2.928198","2.7869358","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-10.3193245","-4.731087","0.42139238","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-5.540352","-10.158908","3.1173458","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","-1.5993756","-15.471804","6.062304","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","4.07745","-18.464647","2.2410412","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","7.9322324","-19.302643","-0.3998439","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","8.880365","-18.22522","1.4365649","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.648094","-13.755109","-0.35914123","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","3.0981915","-11.2914","-1.6065584","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","1.8459859","-10.915499","-3.380716","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","1.5897985","-12.301784","-4.520391","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","1.594587","-13.937074","-3.8643596","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","2.631308","-15.51969","-3.4812756","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","4.9441776","-16.575565","-5.0806513","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.619363","-16.644999","-6.4358106","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","6.002447","-15.478987","-7.1157846","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","6.081458","-13.149357","-6.804529","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.940196","-11.265063","-6.5220046","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.1021996","-9.452597","-6.2777886","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","4.63771","-6.775798","-6.976917","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","5.238673","-5.3033185","-6.2873654","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","6.9481854","-3.5866237","-4.113364","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","8.830086","-1.1420691","-1.6616267","1614255147","25-02-2021 12:12:27"
"Classification Data","Pocket","10.118205","0.7685622","-0.42139238","1614255147","25-02-2021 12:12:27"
